forecast_id,turbine_id,origin_time,target_start,target_end,lead_hours,prediction_norm,q10,q50,q90,weather_run_id,model_version,bias_version,status,mode,provenance,release_kind,prediction_unit
83d2f33dd6d58ae03923908230984d3442d7100f43c62e5cc645790dc3cdf2de,turbine_1,2026-01-31T18:00:00+00:00,2026-01-31T19:00:00Z,2026-01-31T20:00:00Z,1.0,0.10974372065358974,0.0,0.11974372065358974,0.5209940549986345,gfs-20260131T12Z-3e2c330401615b1c,twinturbo-forecast-curve-fc2ad4def40ab8d0,bias-98b78bffe93ada719979aaaa,ok|bias:calibrated|interval:group,replay,operational_archive,scheduled,normalized_power
83d2f33dd6d58ae03923908230984d3442d7100f43c62e5cc645790dc3cdf2de,turbine_1,2026-01-31T18:00:00+00:00,2026-01-31T20:00:00Z,2026-01-31T21:00:00Z,2.0,0.12107509416318495,0.0,0.13107509416318494,0.5323254285082297,gfs-20260131T12Z-3e2c330401615b1c,twinturbo-forecast-curve-fc2ad4def40ab8d0,bias-98b78bffe93ada719979aaaa,ok|bias:calibrated|interval:group,replay,operational_archive,scheduled,normalized_power
83d2f33dd6d58ae03923908230984d3442d7100f43c62e5cc645790dc3cdf2de,turbine_1,2026-01-31T18:00:00+00:00,2026-01-31T21:00:00Z,2026-01-31T22:00:00Z,3.0,0.12894569493644809,0.0,0.1389456949364481,0.5401960292814929,gfs-20260131T12Z-3e2c330401615b1c,twinturbo-forecast-curve-fc2ad4def40ab8d0,bias-98b78bffe93ada719979aaaa,ok|bias:calibrated|interval:group,replay,operational_archive,scheduled,normalized_power
83d2f33dd6d58ae03923908230984d3442d7100f43c62e5cc645790dc3cdf2de,turbine_1,2026-01-31T18:00:00+00:00,2026-01-31T22:00:00Z,2026-01-31T23:00:00Z,4.0,0.10375101196022689,0.0,0.11375101196022688,0.5150013463052716,gfs-20260131T12Z-3e2c330401615b1c,twinturbo-forecast-curve-fc2ad4def40ab8d0,bias-98b78bffe93ada719979aaaa,ok|bias:calibrated|interval:group,replay,operational_archive,scheduled,normalized_power
83d2f33dd6d58ae03923908230984d3442d7100f43c62e5cc645790dc3cdf2de,turbine_1,2026-01-31T18:00:00+00:00,2026-01-31T23:00:00Z,2026-02-01T00:00:00Z,5.0,0.08551730583160323,0.0,0.09551730583160323,0.496767640176648,gfs-20260131T12Z-3e2c330401615b1c,twinturbo-forecast-curve-fc2ad4def40ab8d0,bias-98b78bffe93ada719979aaaa,ok|bias:calibrated|interval:group,replay,operational_archive,scheduled,normalized_power
83d2f33dd6d58ae03923908230984d3442d7100f43c62e5cc645790dc3cdf2de,turbine_1,2026-01-31T18:00:00+00:00,2026-02-01T00:00:00Z,2026-02-01T01:00:00Z,6.0,0.2740321487349844,0.0492069601856831,0.2840321487349844,0.6852824830800291,gfs-20260131T12Z-3e2c330401615b1c,twinturbo-forecast-curve-fc2ad4def40ab8d0,bias-98b78bffe93ada719979aaaa,ok|bias:calibrated|interval:group,replay,operational_archive,scheduled,normalized_power
83d2f33dd6d58ae03923908230984d3442d7100f43c62e5cc645790dc3cdf2de,turbine_1,2026-01-31T18:00:00+00:00,2026-02-01T01:00:00Z,2026-02-01T02:00:00Z,7.0,0.20851566932915191,0.0,0.15740981682562533,0.5144412177598023,gfs-20260131T12Z-3e2c330401615b1c,twinturbo-forecast-curve-fc2ad4def40ab8d0,bias-98b78bffe93ada719979aaaa,ok|bias:calibrated|interval:group,replay,operational_archive,scheduled,normalized_power
83d2f33dd6d58ae03923908230984d3442d7100f43c62e5cc645790dc3cdf2de,turbine_1,2026-01-31T18:00:00+00:00,2026-02-01T02:00:00Z,2026-02-01T03:00:00Z,8.0,0.19916758604163262,0.0,0.14806173353810603,0.5050931344722831,gfs-20260131T12Z-3e2c330401615b1c,twinturbo-forecast-curve-fc2ad4def40ab8d0,bias-98b78bffe93ada719979aaaa,ok|bias:calibrated|interval:group,replay,operational_archive,scheduled,normalized_power
83d2f33dd6d58ae03923908230984d3442d7100f43c62e5cc645790dc3cdf2de,turbine_1,2026-01-31T18:00:00+00:00,2026-02-01T03:00:00Z,2026-02-01T04:00:00Z,9.0,0.1938530698412768,0.0,0.1427472173377502,0.49977861827192727,gfs-20260131T12Z-3e2c330401615b1c,twinturbo-forecast-curve-fc2ad4def40ab8d0,bias-98b78bffe93ada719979aaaa,ok|bias:calibrated|interval:group,replay,operational_archive,scheduled,normalized_power
83d2f33dd6d58ae03923908230984d3442d7100f43c62e5cc645790dc3cdf2de,turbine_1,2026-01-31T18:00:00+00:00,2026-02-01T04:00:00Z,2026-02-01T05:00:00Z,10.0,0.21777085835600526,0.0,0.16666500585247868,0.5236964067866557,gfs-20260131T12Z-3e2c330401615b1c,twinturbo-forecast-curve-fc2ad4def40ab8d0,bias-98b78bffe93ada719979aaaa,ok|bias:calibrated|interval:group,replay,operational_archive,scheduled,normalized_power
83d2f33dd6d58ae03923908230984d3442d7100f43c62e5cc645790dc3cdf2de,turbine_1,2026-01-31T18:00:00+00:00,2026-02-01T05:00:00Z,2026-02-01T06:00:00Z,11.0,0.24285426993734924,0.0,0.19174841743382265,0.5487798183679997,gfs-20260131T12Z-3e2c330401615b1c,twinturbo-forecast-curve-fc2ad4def40ab8d0,bias-98b78bffe93ada719979aaaa,ok|bias:calibrated|interval:group,replay,operational_archive,scheduled,normalized_power
83d2f33dd6d58ae03923908230984d3442d7100f43c62e5cc645790dc3cdf2de,turbine_1,2026-01-31T18:00:00+00:00,2026-02-01T06:00:00Z,2026-02-01T07:00:00Z,12.0,0.32019735140060535,0.033788875314599065,0.2690914988970788,0.6261228998312558,gfs-20260131T12Z-3e2c330401615b1c,twinturbo-forecast-curve-fc2ad4def40ab8d0,bias-98b78bffe93ada719979aaaa,ok|bias:calibrated|interval:group,replay,operational_archive,scheduled,normalized_power
83d2f33dd6d58ae03923908230984d3442d7100f43c62e5cc645790dc3cdf2de,turbine_1,2026-01-31T18:00:00+00:00,2026-02-01T07:00:00Z,2026-02-01T08:00:00Z,13.0,0.35979911969984135,0.08773187687489536,0.3843154724589818,0.7822175741336143,gfs-20260131T12Z-3e2c330401615b1c,twinturbo-forecast-curve-fc2ad4def40ab8d0,bias-98b78bffe93ada719979aaaa,ok|bias:calibrated|interval:group,replay,operational_archive,scheduled,normalized_power
83d2f33dd6d58ae03923908230984d3442d7100f43c62e5cc645790dc3cdf2de,turbine_1,2026-01-31T18:00:00+00:00,2026-02-01T08:00:00Z,2026-02-01T09:00:00Z,14.0,0.33271910265676924,0.06065185983182325,0.3572354554159097,0.7551375570905421,gfs-20260131T12Z-3e2c330401615b1c,twinturbo-forecast-curve-fc2ad4def40ab8d0,bias-98b78bffe93ada719979aaaa,ok|bias:calibrated|interval:group,replay,operational_archive,scheduled,normalized_power
83d2f33dd6d58ae03923908230984d3442d7100f43c62e5cc645790dc3cdf2de,turbine_1,2026-01-31T18:00:00+00:00,2026-02-01T09:00:00Z,2026-02-01T10:00:00Z,15.0,0.3193693711825895,0.047302128357643525,0.34388572394172995,0.7417878256163624,gfs-20260131T12Z-3e2c330401615b1c,twinturbo-forecast-curve-fc2ad4def40ab8d0,bias-98b78bffe93ada719979aaaa,ok|bias:calibrated|interval:group,replay,operational_archive,scheduled,normalized_power
83d2f33dd6d58ae03923908230984d3442d7100f43c62e5cc645790dc3cdf2de,turbine_1,2026-01-31T18:00:00+00:00,2026-02-01T10:00:00Z,2026-02-01T11:00:00Z,16.0,0.35180829079125586,0.07974104796630987,0.3763246435503963,0.7742267452250288,gfs-20260131T12Z-3e2c330401615b1c,twinturbo-forecast-curve-fc2ad4def40ab8d0,bias-98b78bffe93ada719979aaaa,ok|bias:calibrated|interval:group,replay,operational_archive,scheduled,normalized_power
83d2f33dd6d58ae03923908230984d3442d7100f43c62e5cc645790dc3cdf2de,turbine_1,2026-01-31T18:00:00+00:00,2026-02-01T11:00:00Z,2026-02-01T12:00:00Z,17.0,0.3981136633719429,0.12604642054699694,0.42263001613108336,0.8205321178057159,gfs-20260131T12Z-3e2c330401615b1c,twinturbo-forecast-curve-fc2ad4def40ab8d0,bias-98b78bffe93ada719979aaaa,ok|bias:calibrated|interval:group,replay,operational_archive,scheduled,normalized_power
83d2f33dd6d58ae03923908230984d3442d7100f43c62e5cc645790dc3cdf2de,turbine_1,2026-01-31T18:00:00+00:00,2026-02-01T12:00:00Z,2026-02-01T13:00:00Z,18.0,0.4450811415072476,0.1730138986823016,0.469597494266388,0.8674995959410206,gfs-20260131T12Z-3e2c330401615b1c,twinturbo-forecast-curve-fc2ad4def40ab8d0,bias-98b78bffe93ada719979aaaa,ok|bias:calibrated|interval:group,replay,operational_archive,scheduled,normalized_power
83d2f33dd6d58ae03923908230984d3442d7100f43c62e5cc645790dc3cdf2de,turbine_1,2026-01-31T18:00:00+00:00,2026-02-01T13:00:00Z,2026-02-01T14:00:00Z,19.0,0.4659751650783917,0.19390792225344572,0.49049151783753214,0.8883936195121647,gfs-20260131T12Z-3e2c330401615b1c,twinturbo-forecast-curve-fc2ad4def40ab8d0,bias-98b78bffe93ada719979aaaa,ok|bias:calibrated|interval:group,replay,operational_archive,scheduled,normalized_power
83d2f33dd6d58ae03923908230984d3442d7100f43c62e5cc645790dc3cdf2de,turbine_1,2026-01-31T18:00:00+00:00,2026-02-01T14:00:00Z,2026-02-01T15:00:00Z,20.0,0.4869437533245105,0.21487651049956452,0.511460106083651,0.9093622077582835,gfs-20260131T12Z-3e2c330401615b1c,twinturbo-forecast-curve-fc2ad4def40ab8d0,bias-98b78bffe93ada719979aaaa,ok|bias:calibrated|interval:group,replay,operational_archive,scheduled,normalized_power
83d2f33dd6d58ae03923908230984d3442d7100f43c62e5cc645790dc3cdf2de,turbine_1,2026-01-31T18:00:00+00:00,2026-02-01T15:00:00Z,2026-02-01T16:00:00Z,21.0,0.47152322863311485,0.19945598580816887,0.4960395813922553,0.8939416830668878,gfs-20260131T12Z-3e2c330401615b1c,twinturbo-forecast-curve-fc2ad4def40ab8d0,bias-98b78bffe93ada719979aaaa,ok|bias:calibrated|interval:group,replay,operational_archive,scheduled,normalized_power
83d2f33dd6d58ae03923908230984d3442d7100f43c62e5cc645790dc3cdf2de,turbine_1,2026-01-31T18:00:00+00:00,2026-02-01T16:00:00Z,2026-02-01T17:00:00Z,22.0,0.38590689291326397,0.11383965008831798,0.4104232456724044,0.8083253473470369,gfs-20260131T12Z-3e2c330401615b1c,twinturbo-forecast-curve-fc2ad4def40ab8d0,bias-98b78bffe93ada719979aaaa,ok|bias:calibrated|interval:group,replay,operational_archive,scheduled,normalized_power
83d2f33dd6d58ae03923908230984d3442d7100f43c62e5cc645790dc3cdf2de,turbine_1,2026-01-31T18:00:00+00:00,2026-02-01T17:00:00Z,2026-02-01T18:00:00Z,23.0,0.3001944207956461,0.028127177970700135,0.32471077355478656,0.722612875229419,gfs-20260131T12Z-3e2c330401615b1c,twinturbo-forecast-curve-fc2ad4def40ab8d0,bias-98b78bffe93ada719979aaaa,ok|bias:calibrated|interval:group,replay,operational_archive,scheduled,normalized_power
83d2f33dd6d58ae03923908230984d3442d7100f43c62e5cc645790dc3cdf2de,turbine_1,2026-01-31T18:00:00+00:00,2026-02-01T18:00:00Z,2026-02-01T19:00:00Z,24.0,0.24207287228590335,0.0,0.2665892250450438,0.6644913267196763,gfs-20260131T12Z-3e2c330401615b1c,twinturbo-forecast-curve-fc2ad4def40ab8d0,bias-98b78bffe93ada719979aaaa,ok|bias:calibrated|interval:group,replay,operational_archive,scheduled,normalized_power
83d2f33dd6d58ae03923908230984d3442d7100f43c62e5cc645790dc3cdf2de,turbine_1,2026-01-31T18:00:00+00:00,2026-02-01T19:00:00Z,2026-02-01T20:00:00Z,25.0,0.3687428467622708,0.04408509608322442,0.371374415932596,0.7887692579152289,gfs-20260131T12Z-3e2c330401615b1c,twinturbo-forecast-curve-fc2ad4def40ab8d0,bias-98b78bffe93ada719979aaaa,ok|bias:calibrated|interval:group,replay,operational_archive,scheduled,normalized_power
83d2f33dd6d58ae03923908230984d3442d7100f43c62e5cc645790dc3cdf2de,turbine_1,2026-01-31T18:00:00+00:00,2026-02-01T20:00:00Z,2026-02-01T21:00:00Z,26.0,0.5366308871144347,0.21197313643538834,0.53926245628476,0.9566572982673929,gfs-20260131T12Z-3e2c330401615b1c,twinturbo-forecast-curve-fc2ad4def40ab8d0,bias-98b78bffe93ada719979aaaa,ok|bias:calibrated|interval:group,replay,operational_archive,scheduled,normalized_power
83d2f33dd6d58ae03923908230984d3442d7100f43c62e5cc645790dc3cdf2de,turbine_1,2026-01-31T18:00:00+00:00,2026-02-01T21:00:00Z,2026-02-01T22:00:00Z,27.0,0.5951892074220223,0.2705314567429759,0.5978207765923476,1.0,gfs-20260131T12Z-3e2c330401615b1c,twinturbo-forecast-curve-fc2ad4def40ab8d0,bias-98b78bffe93ada719979aaaa,ok|bias:calibrated|interval:group,replay,operational_archive,scheduled,normalized_power
83d2f33dd6d58ae03923908230984d3442d7100f43c62e5cc645790dc3cdf2de,turbine_1,2026-01-31T18:00:00+00:00,2026-02-01T22:00:00Z,2026-02-01T23:00:00Z,28.0,0.644660940253347,0.3200031895743006,0.6472925094236722,1.0,gfs-20260131T12Z-3e2c330401615b1c,twinturbo-forecast-curve-fc2ad4def40ab8d0,bias-98b78bffe93ada719979aaaa,ok|bias:calibrated|interval:group,replay,operational_archive,scheduled,normalized_power
83d2f33dd6d58ae03923908230984d3442d7100f43c62e5cc645790dc3cdf2de,turbine_1,2026-01-31T18:00:00+00:00,2026-02-01T23:00:00Z,2026-02-02T00:00:00Z,29.0,0.6319432478249942,0.30728549714594783,0.6345748169953195,1.0,gfs-20260131T12Z-3e2c330401615b1c,twinturbo-forecast-curve-fc2ad4def40ab8d0,bias-98b78bffe93ada719979aaaa,ok|bias:calibrated|interval:group,replay,operational_archive,scheduled,normalized_power
83d2f33dd6d58ae03923908230984d3442d7100f43c62e5cc645790dc3cdf2de,turbine_1,2026-01-31T18:00:00+00:00,2026-02-02T00:00:00Z,2026-02-02T01:00:00Z,30.0,0.610931421538871,0.28627367085982464,0.6135629907091963,1.0,gfs-20260131T12Z-3e2c330401615b1c,twinturbo-forecast-curve-fc2ad4def40ab8d0,bias-98b78bffe93ada719979aaaa,ok|bias:calibrated|interval:group,replay,operational_archive,scheduled,normalized_power
83d2f33dd6d58ae03923908230984d3442d7100f43c62e5cc645790dc3cdf2de,turbine_1,2026-01-31T18:00:00+00:00,2026-02-02T01:00:00Z,2026-02-02T02:00:00Z,31.0,0.5871725760832468,0.2625148254042004,0.589804145253572,1.0,gfs-20260131T12Z-3e2c330401615b1c,twinturbo-forecast-curve-fc2ad4def40ab8d0,bias-98b78bffe93ada719979aaaa,ok|bias:calibrated|interval:group,replay,operational_archive,scheduled,normalized_power
